bias,bias_strength,n_broadcasters,broadcast_opinion,interaction_mode,confidence_threshold,converge_mult,grid_length,opinion_type,stubborn_fraction,seed,replication,converged,convergence_step,final_variance,final_mean,n_clusters,polarisation
0.5,0.0,0,1.0,single,0.1,0.2,20,continuous,0.0,1674,1674,False,500,0.088214,0.5161,1,0.0025
0.5,0.0,0,1.0,single,0.1,0.2,20,continuous,0.0,2674,2674,False,500,0.082669,0.521,2,0.0025
0.5,0.0,0,1.0,single,0.1,0.2,20,continuous,0.0,3674,3674,False,500,0.076882,0.4834,1,0.0025
0.5,0.0,0,1.0,single,0.1,0.2,20,continuous,0.0,4674,4674,False,500,0.081202,0.5005,2,0.0025
0.5,0.0,0,1.0,single,0.1,0.2,20,continuous,0.0,5674,5674,False,500,0.086494,0.5095,2,0.0025
0.5,0.0,0,1.0,single,0.1,0.2,20,continuous,0.0,6674,6674,False,500,0.077179,0.5122,1,0.0025
0.5,0.0,0,1.0,single,0.1,0.2,20,continuous,0.0,7674,7674,False,500,0.075618,0.5059,1,0.0025
0.5,0.0,0,1.0,single,0.1,0.2,20,continuous,0.0,8674,8674,False,500,0.08108,0.4972,2,0.0025
0.5,0.0,0,1.0,single,0.1,0.2,20,continuous,0.0,9674,9674,False,500,0.080451,0.4869,1,0.0025
0.5,0.0,0,1.0,single,0.1,0.3,10,continuous,0.0,217,217,False,500,0.077676,0.4999,7,0.01
0.5,0.0,0,1.0,single,0.1,0.3,10,continuous,0.0,1217,1217,False,500,0.085849,0.4621,5,0.01
0.5,0.0,0,1.0,single,0.1,0.3,10,continuous,0.0,2217,2217,False,500,0.06088,0.4597,8,0.01
0.5,0.0,0,1.0,single,0.1,0.3,10,continuous,0.0,3217,3217,False,500,0.08835,0.5042,6,0.01
0.5,0.0,0,1.0,single,0.1,0.3,10,continuous,0.0,4217,4217,False,500,0.07506,0.5297,7,0.01
0.5,0.0,0,1.0,single,0.1,0.3,10,continuous,0.0,5217,5217,False,500,0.087971,0.5002,5,0.01
0.5,0.0,0,1.0,single,0.1,0.3,10,continuous,0.0,6217,6217,False,500,0.075668,0.5328,7,0.01
0.5,0.0,0,1.0,single,0.1,0.3,10,continuous,0.0,7217,7217,False,500,0.075102,0.5304,7,0.01
0.5,0.0,0,1.0,single,0.1,0.3,10,continuous,0.0,8217,8217,False,500,0.079978,0.501,7,0.01
0.5,0.0,0,1.0,single,0.1,0.3,10,continuous,0.0,9217,9217,False,500,0.083259,0.512,7,0.01
0.5,0.0,0,1.0,single,0.1,0.3,20,continuous,0.0,83,83,False,500,0.073206,0.5198,1,0.0025
0.5,0.0,0,1.0,single,0.1,0.3,20,continuous,0.0,1083,1083,False,500,0.082511,0.502,1,0.0025
0.5,0.0,0,1.0,single,0.1,0.3,20,continuous,0.0,2083,2083,False,500,0.075324,0.5113,1,0.0025
0.5,0.0,0,1.0,single,0.1,0.3,20,continuous,0.0,3083,3083,False,500,0.083766,0.4945,1,0.0025
0.5,0.0,0,1.0,single,0.1,0.3,20,continuous,0.0,4083,4083,False,500,0.081784,0.5008,1,0.0025
0.5,0.0,0,1.0,single,0.1,0.3,20,continuous,0.0,5083,5083,False,500,0.080666,0.481,1,0.0025
0.5,0.0,0,1.0,single,0.1,0.3,20,continuous,0.0,6083,6083,False,500,0.077073,0.5181,2,0.0025
0.5,0.0,0,1.0,single,0.1,0.3,20,continuous,0.0,7083,7083,False,500,0.075404,0.4929,1,0.0025
0.5,0.0,0,1.0,single,0.1,0.3,20,continuous,0.0,8083,8083,False,500,0.075812,0.496,1,0.0025
0.5,0.0,0,1.0,single,0.1,0.3,20,continuous,0.0,9083,9083,False,500,0.085895,0.5008,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,13,13,False,500,0.069346,0.4979,5,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,1013,1013,False,500,0.065905,0.5222,4,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,2013,2013,False,500,0.056254,0.4929,4,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,3013,3013,False,500,0.082332,0.4617,6,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,4013,4013,False,500,0.060586,0.5125,7,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,5013,5013,False,500,0.060007,0.5006,3,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,6013,6013,False,500,0.063744,0.511,5,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,7013,7013,False,500,0.066882,0.4835,8,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,8013,8013,False,500,0.074821,0.536,5,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,9013,9013,False,500,0.080675,0.4435,4,0.01
0.5,0.0,0,1.0,single,0.15,0.1,20,continuous,0.0,618,618,False,500,0.067111,0.4898,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.1,20,continuous,0.0,1618,1618,False,500,0.067937,0.4863,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.1,20,continuous,0.0,2618,2618,False,500,0.076711,0.5133,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.1,20,continuous,0.0,3618,3618,False,500,0.078051,0.4993,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.1,20,continuous,0.0,4618,4618,False,500,0.072781,0.5025,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.1,20,continuous,0.0,5618,5618,False,500,0.070426,0.4922,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.1,20,continuous,0.0,6618,6618,False,500,0.064859,0.4843,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.1,20,continuous,0.0,7618,7618,False,500,0.071444,0.5169,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.1,20,continuous,0.0,8618,8618,False,500,0.07243,0.4962,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.1,20,continuous,0.0,9618,9618,False,500,0.070332,0.4924,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,206,206,False,500,0.07891,0.5143,4,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,1206,1206,False,500,0.06067,0.4652,5,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,2206,2206,False,500,0.064148,0.4954,7,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,3206,3206,False,500,0.067511,0.4949,4,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,4206,4206,False,500,0.062621,0.5087,5,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,5206,5206,False,500,0.075544,0.5032,7,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,6206,6206,False,500,0.056625,0.4728,4,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,7206,7206,False,500,0.073039,0.4712,6,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,8206,8206,False,500,0.081359,0.5367,9,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,9206,9206,False,500,0.06632,0.5552,6,0.01
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,261,261,False,500,0.07231,0.4887,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,1261,1261,False,500,0.075103,0.499,4,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,2261,2261,False,500,0.071921,0.5133,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,3261,3261,False,500,0.070057,0.502,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,4261,4261,False,500,0.072722,0.508,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,5261,5261,False,500,0.068173,0.4739,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,6261,6261,False,500,0.062287,0.5046,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,7261,7261,False,500,0.077148,0.4954,4,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,8261,8261,False,500,0.069626,0.5134,5,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,9261,9261,False,500,0.065872,0.4985,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,572,572,False,500,0.071988,0.515,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,1572,1572,False,500,0.081372,0.5282,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,2572,2572,False,500,0.091706,0.4417,10,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,3572,3572,False,500,0.058201,0.4934,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,4572,4572,False,500,0.077864,0.4757,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,5572,5572,False,500,0.069267,0.4962,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,6572,6572,False,500,0.065623,0.435,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,7572,7572,False,500,0.07776,0.5155,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,8572,8572,False,500,0.067965,0.44,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,9572,9572,False,500,0.07229,0.514,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,622,622,False,500,0.068829,0.4766,5,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,1622,1622,False,500,0.069633,0.5021,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,2622,2622,False,500,0.061689,0.4909,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,3622,3622,False,500,0.072372,0.5171,4,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,4622,4622,False,500,0.075971,0.4919,6,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,5622,5622,False,500,0.073316,0.4991,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,6622,6622,False,500,0.075559,0.4904,5,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,7622,7622,False,500,0.078323,0.5056,4,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,8622,8622,False,500,0.072235,0.4944,4,0.0025
0.5,0.0,0,1.0,single,0.15,0.3,20,continuous,0.0,9622,9622,False,500,0.074323,0.4921,2,0.0025
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,399,399,False,500,0.054663,0.4706,5,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,1399,1399,False,500,0.031252,0.5023,6,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,2399,2399,False,500,0.052564,0.5267,4,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,3399,3399,False,500,0.063883,0.5041,4,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,4399,4399,False,500,0.024953,0.4963,5,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,5399,5399,False,500,0.051825,0.5029,2,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,6399,6399,False,500,0.074937,0.4986,5,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,7399,7399,False,500,0.075483,0.4701,4,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,8399,8399,False,500,0.050569,0.4967,3,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,9399,9399,False,500,0.063637,0.4896,4,0.01
0.5,0.0,0,1.0,single,0.2,0.1,20,continuous,0.0,919,919,False,500,0.035899,0.4975,2,0.0025
0.5,0.0,0,1.0,single,0.2,0.1,20,continuous,0.0,1919,1919,False,500,0.045778,0.4756,5,0.0025
0.5,0.0,0,1.0,single,0.2,0.1,20,continuous,0.0,2919,2919,False,500,0.039742,0.5034,2,0.0025
0.5,0.0,0,1.0,single,0.2,0.1,20,continuous,0.0,3919,3919,False,500,0.052347,0.4847,2,0.0025
0.5,0.0,0,1.0,single,0.2,0.1,20,continuous,0.0,4919,4919,False,500,0.059951,0.5036,3,0.0025
0.5,0.0,0,1.0,single,0.2,0.1,20,continuous,0.0,5919,5919,False,500,0.047047,0.5071,1,0.0025
0.5,0.0,0,1.0,single,0.2,0.1,20,continuous,0.0,6919,6919,False,500,0.0562,0.5247,5,0.0025
0.5,0.0,0,1.0,single,0.2,0.1,20,continuous,0.0,7919,7919,False,500,0.055468,0.523,3,0.0025
0.5,0.0,0,1.0,single,0.2,0.1,20,continuous,0.0,8919,8919,False,500,0.073015,0.4932,6,0.0025
0.5,0.0,0,1.0,single,0.2,0.1,20,continuous,0.0,9919,9919,False,500,0.04866,0.4672,3,0.0025
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,981,981,False,500,0.021842,0.4869,6,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,1981,1981,False,500,0.022612,0.4762,5,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,2981,2981,False,500,0.048167,0.5848,4,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,3981,3981,False,500,0.056903,0.5518,4,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,4981,4981,False,500,0.055838,0.5255,7,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,5981,5981,False,500,0.056981,0.5383,3,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,6981,6981,False,500,0.022469,0.4883,4,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,7981,7981,False,500,0.072522,0.4658,6,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,8981,8981,False,500,0.066293,0.4616,3,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,9981,9981,False,500,0.065851,0.4442,3,0.01
0.5,0.0,0,1.0,single,0.2,0.2,20,continuous,0.0,711,711,False,500,0.055115,0.4823,3,0.0025
0.5,0.0,0,1.0,single,0.2,0.2,20,continuous,0.0,1711,1711,False,500,0.043963,0.5039,4,0.0025
0.5,0.0,0,1.0,single,0.2,0.2,20,continuous,0.0,2711,2711,False,500,0.061205,0.5098,9,0.0025
0.5,0.0,0,1.0,single,0.2,0.2,20,continuous,0.0,3711,3711,False,500,0.071361,0.4953,4,0.0025
0.5,0.0,0,1.0,single,0.2,0.2,20,continuous,0.0,4711,4711,False,500,0.042473,0.5214,4,0.0025
0.5,0.0,0,1.0,single,0.2,0.2,20,continuous,0.0,5711,5711,False,500,0.049604,0.5002,5,0.0025
0.5,0.0,0,1.0,single,0.2,0.2,20,continuous,0.0,6711,6711,False,500,0.033702,0.4813,2,0.0025
0.5,0.0,0,1.0,single,0.2,0.2,20,continuous,0.0,7711,7711,False,500,0.05208,0.4909,3,0.0025
0.5,0.0,0,1.0,single,0.2,0.2,20,continuous,0.0,8711,8711,False,500,0.052061,0.4824,6,0.0025
0.5,0.0,0,1.0,single,0.2,0.2,20,continuous,0.0,9711,9711,False,500,0.062044,0.5193,2,0.0025
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,484,484,False,500,0.053197,0.5043,6,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,1484,1484,False,500,0.017632,0.5097,7,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,2484,2484,False,500,0.065741,0.5433,4,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,3484,3484,False,500,0.052757,0.5099,3,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,4484,4484,False,500,0.070011,0.4688,6,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,5484,5484,False,500,0.058088,0.4715,4,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,6484,6484,False,500,0.055964,0.477,4,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,7484,7484,False,500,0.06546,0.4361,4,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,8484,8484,False,500,0.041468,0.4956,4,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,9484,9484,False,500,0.053361,0.4407,4,0.01
0.5,0.0,0,1.0,single,0.2,0.3,20,continuous,0.0,145,145,False,500,0.051691,0.4627,5,0.0025
0.5,0.0,0,1.0,single,0.2,0.3,20,continuous,0.0,1145,1145,False,500,0.046376,0.5154,3,0.0025
0.5,0.0,0,1.0,single,0.2,0.3,20,continuous,0.0,2145,2145,False,500,0.044046,0.5243,6,0.0025
0.5,0.0,0,1.0,single,0.2,0.3,20,continuous,0.0,3145,3145,False,500,0.056832,0.4947,6,0.0025
0.5,0.0,0,1.0,single,0.2,0.3,20,continuous,0.0,4145,4145,False,500,0.035835,0.5207,4,0.0025
0.5,0.0,0,1.0,single,0.2,0.3,20,continuous,0.0,5145,5145,False,500,0.066294,0.5176,6,0.0025
0.5,0.0,0,1.0,single,0.2,0.3,20,continuous,0.0,6145,6145,False,500,0.031113,0.4907,2,0.0025
0.5,0.0,0,1.0,single,0.2,0.3,20,continuous,0.0,7145,7145,False,500,0.045157,0.448,3,0.0025
0.5,0.0,0,1.0,single,0.2,0.3,20,continuous,0.0,8145,8145,False,500,0.022014,0.479,4,0.0025
0.5,0.0,0,1.0,single,0.2,0.3,20,continuous,0.0,9145,9145,False,500,0.036343,0.5248,3,0.0025
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,808,808,False,500,0.015824,0.5096,3,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,1808,1808,False,500,0.064904,0.4996,2,nan
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,2808,2808,False,500,0.065318,0.4859,2,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,3808,3808,False,500,0.010416,0.5014,2,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,4808,4808,False,500,0.061208,0.5033,2,nan
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,5808,5808,False,500,0.013967,0.5273,4,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,6808,6808,False,500,0.004042,0.4932,3,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,7808,7808,False,500,0.012781,0.5028,3,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,8808,8808,False,500,0.002593,0.4882,2,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,9808,9808,False,500,0.017974,0.5015,4,0.01
0.5,0.0,0,1.0,single,0.25,0.1,20,continuous,0.0,490,490,False,500,0.010763,0.503,4,0.0025
0.5,0.0,0,1.0,single,0.25,0.1,20,continuous,0.0,1490,1490,False,500,0.012214,0.5245,5,0.0025
0.5,0.0,0,1.0,single,0.25,0.1,20,continuous,0.0,2490,2490,False,500,0.006569,0.5056,4,0.0025
0.5,0.0,0,1.0,single,0.25,0.1,20,continuous,0.0,3490,3490,False,500,0.019021,0.5187,4,0.0025
0.5,0.0,0,1.0,single,0.25,0.1,20,continuous,0.0,4490,4490,False,500,0.020168,0.5134,5,0.0025
0.5,0.0,0,1.0,single,0.25,0.1,20,continuous,0.0,5490,5490,False,500,0.012995,0.5101,5,0.0025
0.5,0.0,0,1.0,single,0.25,0.1,20,continuous,0.0,6490,6490,False,500,0.022616,0.4922,2,0.0025
0.5,0.0,0,1.0,single,0.25,0.1,20,continuous,0.0,7490,7490,False,500,0.015525,0.4952,2,0.0025
0.5,0.0,0,1.0,single,0.25,0.1,20,continuous,0.0,8490,8490,False,500,0.016725,0.4978,3,0.0025
0.5,0.0,0,1.0,single,0.25,0.1,20,continuous,0.0,9490,9490,False,500,0.047349,0.5032,5,0.0025
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,793,793,False,500,0.055368,0.5422,3,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,1793,1793,False,500,0.013835,0.4898,5,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,2793,2793,False,500,0.065909,0.5083,3,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,3793,3793,False,500,0.017007,0.4927,3,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,4793,4793,False,500,0.036625,0.4981,6,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,5793,5793,False,500,0.015764,0.4859,4,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,6793,6793,False,500,0.002076,0.5297,2,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,7793,7793,False,500,0.002376,0.5086,2,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,8793,8793,False,500,0.083372,0.4846,2,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,9793,9793,False,500,0.008272,0.5581,3,0.01
0.5,0.0,0,1.0,single,0.25,0.2,20,continuous,0.0,940,940,False,500,0.020271,0.5245,3,0.0025
0.5,0.0,0,1.0,single,0.25,0.2,20,continuous,0.0,1940,1940,False,500,0.028954,0.5089,3,0.0025
0.5,0.0,0,1.0,single,0.25,0.2,20,continuous,0.0,2940,2940,False,500,0.009148,0.4908,6,0.0025
0.5,0.0,0,1.0,single,0.25,0.2,20,continuous,0.0,3940,3940,False,500,0.033064,0.4819,6,0.0025
0.5,0.0,0,1.0,single,0.25,0.2,20,continuous,0.0,4940,4940,False,500,0.013944,0.5033,5,0.0025
0.5,0.0,0,1.0,single,0.25,0.2,20,continuous,0.0,5940,5940,False,500,0.005089,0.5139,7,0.0025
0.5,0.0,0,1.0,single,0.25,0.2,20,continuous,0.0,6940,6940,False,500,0.009211,0.4951,5,0.0025
0.5,0.0,0,1.0,single,0.25,0.2,20,continuous,0.0,7940,7940,False,500,0.015607,0.5066,5,0.0025
0.5,0.0,0,1.0,single,0.25,0.2,20,continuous,0.0,8940,8940,False,500,0.011376,0.4837,5,0.0025
0.5,0.0,0,1.0,single,0.25,0.2,20,continuous,0.0,9940,9940,False,500,0.010333,0.5044,4,0.0025
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,461,461,False,500,0.035278,0.435,4,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,1461,1461,False,500,0.05244,0.4969,3,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,2461,2461,False,500,0.017273,0.5158,4,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,3461,3461,False,500,0.034228,0.5072,7,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,4461,4461,False,500,0.008154,0.4611,4,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,5461,5461,False,500,0.006215,0.516,4,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,6461,6461,False,500,0.008332,0.4566,3,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,7461,7461,False,500,0.022799,0.4776,5,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,8461,8461,False,500,0.002189,0.5272,2,0.01
