bias,bias_strength,n_broadcasters,broadcast_opinion,interaction_mode,confidence_threshold,converge_mult,grid_length,opinion_type,stubborn_fraction,seed,replication,converged,convergence_step,final_variance,final_mean,n_clusters,polarisation
0.5,0.0,0,1.0,single,0.1,0.3,10,continuous,0.0,8400,8400,False,500,0.079657,0.4881,9,0.01
0.5,0.0,0,1.0,single,0.1,0.3,10,continuous,0.0,9400,9400,False,500,0.076959,0.4942,7,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,404,404,False,500,0.067735,0.4934,7,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,1404,1404,False,500,0.082627,0.5478,8,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,2404,2404,False,500,0.066698,0.5398,5,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,3404,3404,False,500,0.067817,0.5559,6,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,4404,4404,False,500,0.079853,0.5165,4,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,5404,5404,False,500,0.072523,0.5125,6,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,6404,6404,False,500,0.073916,0.5096,7,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,7404,7404,False,500,0.064897,0.5309,5,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,8404,8404,False,500,0.060273,0.4595,6,0.01
0.5,0.0,0,1.0,single,0.15,0.1,10,continuous,0.0,9404,9404,False,500,0.063505,0.4367,6,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,350,350,False,500,0.073977,0.5446,6,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,1350,1350,False,500,0.066255,0.5001,6,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,2350,2350,False,500,0.068629,0.4796,5,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,3350,3350,False,500,0.062355,0.4875,6,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,4350,4350,False,500,0.062479,0.482,8,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,5350,5350,False,500,0.059241,0.5296,6,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,6350,6350,False,500,0.064932,0.513,6,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,7350,7350,False,500,0.091117,0.4605,7,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,8350,8350,False,500,0.053029,0.5197,6,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.0,9350,9350,False,500,0.081306,0.506,8,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,712,712,False,500,0.047126,0.5101,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,1712,1712,False,500,0.058784,0.4774,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,2712,2712,False,500,0.061975,0.475,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,3712,3712,False,500,0.044149,0.5476,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,4712,4712,False,500,0.06736,0.4754,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,5712,5712,False,500,0.056825,0.4616,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,6712,6712,False,500,0.079913,0.5056,7,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,7712,7712,False,500,0.06779,0.4968,6,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,8712,8712,False,500,0.074506,0.5235,5,0.01
0.5,0.0,0,1.0,single,0.15,0.3,10,continuous,0.0,9712,9712,False,500,0.073098,0.5267,6,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,751,751,False,500,0.038484,0.5182,8,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,1751,1751,False,500,0.03109,0.4842,6,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,2751,2751,False,500,0.07382,0.4944,6,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,3751,3751,False,500,0.061743,0.5623,3,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,4751,4751,False,500,0.062434,0.4855,4,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,5751,5751,False,500,0.029178,0.5339,4,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,6751,6751,False,500,0.052059,0.5111,5,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,7751,7751,False,500,0.072666,0.482,5,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,8751,8751,False,500,0.060502,0.5292,3,0.01
0.5,0.0,0,1.0,single,0.2,0.1,10,continuous,0.0,9751,9751,False,500,0.060906,0.5018,5,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,386,386,False,500,0.057,0.4642,4,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,1386,1386,False,500,0.061721,0.5273,5,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,2386,2386,False,500,0.071705,0.5036,5,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,3386,3386,False,500,0.080774,0.5064,3,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,4386,4386,False,500,0.083396,0.4448,5,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,5386,5386,False,500,0.068966,0.5391,4,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,6386,6386,False,500,0.035454,0.4475,5,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,7386,7386,False,500,0.028383,0.5134,6,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,8386,8386,False,500,0.059755,0.5149,5,0.01
0.5,0.0,0,1.0,single,0.2,0.2,10,continuous,0.0,9386,9386,False,500,0.044483,0.4454,4,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,48,48,False,500,0.070397,0.4718,4,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,1048,1048,False,500,0.018377,0.4927,4,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,2048,2048,False,500,0.059822,0.4412,5,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,3048,3048,False,500,0.021494,0.4824,4,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,4048,4048,False,500,0.055407,0.5222,3,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,5048,5048,False,500,0.052446,0.4533,3,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,6048,6048,False,500,0.046147,0.4866,3,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,7048,7048,False,500,0.0743,0.5303,4,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,8048,8048,False,500,0.068624,0.5186,4,0.01
0.5,0.0,0,1.0,single,0.2,0.3,10,continuous,0.0,9048,9048,False,500,0.078861,0.4906,4,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,609,609,True,480,0.000987,0.5087,1,nan
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,1609,1609,False,500,0.009048,0.4542,3,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,2609,2609,False,500,0.02769,0.5014,4,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,3609,3609,False,500,0.00688,0.453,3,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,4609,4609,False,500,0.027915,0.4956,3,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,5609,5609,False,500,0.068392,0.492,3,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,6609,6609,False,500,0.009474,0.4943,5,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,7609,7609,False,500,0.01038,0.4873,2,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,8609,8609,False,500,0.02235,0.492,3,0.01
0.5,0.0,0,1.0,single,0.25,0.1,10,continuous,0.0,9609,9609,False,500,0.010547,0.5008,3,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,262,262,True,190,0.000996,0.4676,2,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,1262,1262,False,500,0.063639,0.519,2,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,2262,2262,False,500,0.014895,0.5234,4,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,3262,3262,False,500,0.058933,0.5007,4,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,4262,4262,False,500,0.013858,0.5283,4,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,5262,5262,False,500,0.006857,0.4647,3,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,6262,6262,False,500,0.033184,0.5203,3,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,7262,7262,False,500,0.058547,0.5302,4,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,8262,8262,False,500,0.022321,0.5305,2,0.01
0.5,0.0,0,1.0,single,0.25,0.2,10,continuous,0.0,9262,9262,False,500,0.023509,0.472,3,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,237,237,False,500,0.009093,0.5007,3,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,1237,1237,False,500,0.007195,0.5294,2,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,2237,2237,False,500,0.051917,0.4761,3,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,3237,3237,False,500,0.004351,0.5131,2,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,4237,4237,False,500,0.070608,0.4936,2,nan
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,5237,5237,False,500,0.057316,0.4798,4,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,6237,6237,False,500,0.031515,0.4247,3,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,7237,7237,False,500,0.016097,0.4935,3,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,8237,8237,False,500,0.018021,0.5227,5,0.01
0.5,0.0,0,1.0,single,0.25,0.3,10,continuous,0.0,9237,9237,False,500,0.030491,0.515,4,0.01
0.5,0.0,0,1.0,single,0.3,0.1,10,continuous,0.0,53,53,True,165,0.000999,0.4947,1,nan
0.5,0.0,0,1.0,single,0.3,0.1,10,continuous,0.0,1053,1053,True,202,0.000961,0.4967,1,nan
0.5,0.0,0,1.0,single,0.3,0.1,10,continuous,0.0,2053,2053,True,132,0.00099,0.5478,2,nan
0.5,0.0,0,1.0,single,0.3,0.1,10,continuous,0.0,3053,3053,False,500,0.002387,0.5211,2,0.01
0.5,0.0,0,1.0,single,0.3,0.1,10,continuous,0.0,4053,4053,False,500,0.042482,0.4969,3,0.01
0.5,0.0,0,1.0,single,0.3,0.1,10,continuous,0.0,5053,5053,False,500,0.004113,0.5697,3,0.01
0.5,0.0,0,1.0,single,0.3,0.1,10,continuous,0.0,6053,6053,False,500,0.008044,0.4839,3,0.01
0.5,0.0,0,1.0,single,0.3,0.1,10,continuous,0.0,7053,7053,False,500,0.007777,0.5239,3,0.01
0.5,0.0,0,1.0,single,0.3,0.1,10,continuous,0.0,8053,8053,False,500,0.007309,0.488,3,0.01
0.5,0.0,0,1.0,single,0.3,0.1,10,continuous,0.0,9053,9053,False,500,0.005324,0.5036,3,0.01
0.5,0.0,0,1.0,single,0.3,0.2,10,continuous,0.0,473,473,False,500,0.039342,0.5745,3,0.01
0.5,0.0,0,1.0,single,0.3,0.2,10,continuous,0.0,1473,1473,False,500,0.004337,0.4627,2,0.01
0.5,0.0,0,1.0,single,0.3,0.2,10,continuous,0.0,2473,2473,False,500,0.012202,0.5141,3,0.01
0.5,0.0,0,1.0,single,0.3,0.2,10,continuous,0.0,3473,3473,False,500,0.001388,0.51,2,0.01
0.5,0.0,0,1.0,single,0.3,0.2,10,continuous,0.0,4473,4473,False,500,0.011686,0.4941,2,0.01
0.5,0.0,0,1.0,single,0.3,0.2,10,continuous,0.0,5473,5473,False,500,0.002135,0.4883,2,0.01
0.5,0.0,0,1.0,single,0.3,0.2,10,continuous,0.0,6473,6473,False,500,0.006675,0.5287,2,0.01
0.5,0.0,0,1.0,single,0.3,0.2,10,continuous,0.0,7473,7473,False,500,0.002199,0.4697,2,0.01
0.5,0.0,0,1.0,single,0.3,0.2,10,continuous,0.0,8473,8473,False,500,0.035637,0.5467,2,0.01
0.5,0.0,0,1.0,single,0.3,0.2,10,continuous,0.0,9473,9473,False,500,0.003509,0.5152,2,0.01
0.5,0.0,0,1.0,single,0.3,0.3,10,continuous,0.0,92,92,False,500,0.016324,0.5094,5,0.01
0.5,0.0,0,1.0,single,0.3,0.3,10,continuous,0.0,1092,1092,False,500,0.016304,0.4717,3,0.01
0.5,0.0,0,1.0,single,0.3,0.3,10,continuous,0.0,2092,2092,False,500,0.016256,0.5428,3,0.01
0.5,0.0,0,1.0,single,0.3,0.3,10,continuous,0.0,3092,3092,False,500,0.002496,0.5067,2,0.01
0.5,0.0,0,1.0,single,0.3,0.3,10,continuous,0.0,4092,4092,False,500,0.010332,0.4684,2,0.01
0.5,0.0,0,1.0,single,0.3,0.3,10,continuous,0.0,5092,5092,False,500,0.004256,0.4795,2,0.01
0.5,0.0,0,1.0,single,0.3,0.3,10,continuous,0.0,6092,6092,False,500,0.029478,0.5435,3,0.01
0.5,0.0,0,1.0,single,0.3,0.3,10,continuous,0.0,7092,7092,False,500,0.063923,0.4757,3,nan
0.5,0.0,0,1.0,single,0.3,0.3,10,continuous,0.0,8092,8092,False,500,0.075567,0.4619,3,0.01
0.5,0.0,0,1.0,single,0.3,0.3,10,continuous,0.0,9092,9092,False,500,0.002379,0.4956,2,0.01
0.5,0.0,0,1.0,single,0.4,0.1,10,continuous,0.0,954,954,True,106,0.000986,0.4779,1,nan
0.5,0.0,0,1.0,single,0.4,0.1,10,continuous,0.0,1954,1954,True,89,0.000995,0.4787,1,nan
0.5,0.0,0,1.0,single,0.4,0.1,10,continuous,0.0,2954,2954,True,62,0.000956,0.5071,1,nan
0.5,0.0,0,1.0,single,0.4,0.1,10,continuous,0.0,3954,3954,True,98,0.001,0.4782,1,nan
0.5,0.0,0,1.0,single,0.4,0.1,10,continuous,0.0,4954,4954,True,86,0.000974,0.4848,1,nan
0.5,0.0,0,1.0,single,0.4,0.1,10,continuous,0.0,5954,5954,True,63,0.000988,0.5408,1,nan
0.5,0.0,0,1.0,single,0.4,0.1,10,continuous,0.0,6954,6954,True,70,0.000973,0.4868,1,nan
0.5,0.0,0,1.0,single,0.4,0.1,10,continuous,0.0,7954,7954,False,500,0.001736,0.4931,2,0.01
0.5,0.0,0,1.0,single,0.4,0.1,10,continuous,0.0,8954,8954,False,500,0.001812,0.4794,2,0.01
0.5,0.0,0,1.0,single,0.4,0.1,10,continuous,0.0,9954,9954,True,97,0.000952,0.4917,2,nan
0.5,0.0,0,1.0,single,0.4,0.2,10,continuous,0.0,30,30,False,500,0.002592,0.4672,2,0.01
0.5,0.0,0,1.0,single,0.4,0.2,10,continuous,0.0,1030,1030,False,500,0.002694,0.5526,2,0.01
0.5,0.0,0,1.0,single,0.4,0.2,10,continuous,0.0,2030,2030,False,500,0.003779,0.4547,2,0.01
0.5,0.0,0,1.0,single,0.4,0.2,10,continuous,0.0,3030,3030,True,37,0.000822,0.4827,1,nan
0.5,0.0,0,1.0,single,0.4,0.2,10,continuous,0.0,4030,4030,False,500,0.002294,0.4947,2,0.01
0.5,0.0,0,1.0,single,0.4,0.2,10,continuous,0.0,5030,5030,False,500,0.005886,0.5016,3,0.01
0.5,0.0,0,1.0,single,0.4,0.2,10,continuous,0.0,6030,6030,False,500,0.005684,0.5124,3,0.01
0.5,0.0,0,1.0,single,0.4,0.2,10,continuous,0.0,7030,7030,False,500,0.004706,0.5136,2,0.01
0.5,0.0,0,1.0,single,0.4,0.2,10,continuous,0.0,8030,8030,False,500,0.004294,0.4787,3,0.01
0.5,0.0,0,1.0,single,0.4,0.2,10,continuous,0.0,9030,9030,True,37,0.000958,0.4952,1,nan
0.5,0.0,0,1.0,single,0.4,0.3,10,continuous,0.0,638,638,True,45,0.000954,0.4869,1,nan
0.5,0.0,0,1.0,single,0.4,0.3,10,continuous,0.0,1638,1638,False,500,0.002456,0.5165,2,0.01
0.5,0.0,0,1.0,single,0.4,0.3,10,continuous,0.0,2638,2638,False,500,0.003903,0.5103,3,0.01
0.5,0.0,0,1.0,single,0.4,0.3,10,continuous,0.0,3638,3638,False,500,0.00471,0.4826,3,0.01
0.5,0.0,0,1.0,single,0.4,0.3,10,continuous,0.0,4638,4638,False,500,0.002476,0.452,2,0.01
0.5,0.0,0,1.0,single,0.4,0.3,10,continuous,0.0,5638,5638,False,500,0.001872,0.5475,2,0.01
0.5,0.0,0,1.0,single,0.4,0.3,10,continuous,0.0,6638,6638,True,27,0.000772,0.5076,2,nan
0.5,0.0,0,1.0,single,0.4,0.3,10,continuous,0.0,7638,7638,True,30,0.000924,0.5484,1,nan
0.5,0.0,0,1.0,single,0.4,0.3,10,continuous,0.0,8638,8638,False,500,0.00162,0.5108,2,0.01
0.5,0.0,0,1.0,single,0.4,0.3,10,continuous,0.0,9638,9638,True,25,0.000992,0.4486,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,10,continuous,0.0,117,117,True,41,0.000997,0.5142,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,10,continuous,0.0,1117,1117,True,72,0.000999,0.5049,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,10,continuous,0.0,2117,2117,True,55,0.000963,0.5275,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,10,continuous,0.0,3117,3117,True,65,0.000987,0.489,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,10,continuous,0.0,4117,4117,True,49,0.000987,0.5212,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,10,continuous,0.0,5117,5117,True,44,0.000956,0.4587,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,10,continuous,0.0,6117,6117,True,81,0.000986,0.5048,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,10,continuous,0.0,7117,7117,True,74,0.000928,0.4793,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,10,continuous,0.0,8117,8117,True,72,0.000994,0.5301,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,10,continuous,0.0,9117,9117,True,54,0.000988,0.4896,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,5,5,True,29,0.00094,0.5355,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,1005,1005,True,35,0.000949,0.531,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,2005,2005,True,26,0.000986,0.4909,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,3005,3005,True,42,0.000957,0.4486,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,4005,4005,True,44,0.000973,0.4616,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,5005,5005,True,29,0.00097,0.5076,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,6005,6005,True,27,0.000984,0.4938,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,7005,7005,True,46,0.000906,0.5112,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,8005,8005,True,22,0.000965,0.4957,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,9005,9005,True,38,0.000927,0.4567,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,355,355,True,19,0.000924,0.5309,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,1355,1355,True,26,0.000985,0.503,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,2355,2355,True,21,0.00087,0.484,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,3355,3355,False,500,0.002576,0.4505,2,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,4355,4355,True,19,0.000852,0.5025,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,5355,5355,True,29,0.000909,0.5286,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,6355,6355,True,18,0.000985,0.4786,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,7355,7355,True,34,0.000985,0.529,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,8355,8355,True,21,0.000891,0.4641,2,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,9355,9355,True,24,0.000975,0.4752,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,628,628,True,52,0.000991,0.5138,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,1628,1628,True,46,0.000994,0.5114,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,2628,2628,True,75,0.000963,0.5274,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,3628,3628,True,60,0.000976,0.5044,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,4628,4628,True,60,0.000974,0.5249,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,5628,5628,True,54,0.000967,0.5276,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,6628,6628,True,41,0.00098,0.5273,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,7628,7628,True,41,0.000961,0.5125,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,8628,8628,True,49,0.000944,0.4761,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,9628,9628,True,38,0.000997,0.479,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,10,continuous,0.0,34,34,True,17,0.000929,0.5658,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,10,continuous,0.0,1034,1034,True,21,0.000954,0.5122,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,10,continuous,0.0,2034,2034,True,24,0.000908,0.5058,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,10,continuous,0.0,3034,3034,True,25,0.000943,0.4632,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,10,continuous,0.0,4034,4034,True,26,0.000942,0.5285,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,10,continuous,0.0,5034,5034,True,23,0.000932,0.516,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,10,continuous,0.0,6034,6034,True,28,0.000955,0.4419,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,10,continuous,0.0,7034,7034,True,20,0.000982,0.4921,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,10,continuous,0.0,8034,8034,True,18,0.00092,0.538,1,nan
0.5,0.0,0,1.0,single,1.0,0.2,10,continuous,0.0,9034,9034,True,42,0.000906,0.5245,1,nan
0.5,0.0,0,1.0,single,1.0,0.3,10,continuous,0.0,169,169,True,14,0.000872,0.5625,1,nan
0.5,0.0,0,1.0,single,1.0,0.3,10,continuous,0.0,1169,1169,True,16,0.000995,0.5545,1,nan
