bias,bias_strength,n_broadcasters,broadcast_opinion,interaction_mode,confidence_threshold,converge_mult,grid_length,opinion_type,stubborn_fraction,seed,replication,converged,convergence_step,final_variance,final_mean,n_clusters,polarisation
0.5,0.0,0,1.0,single,0.15,0.2,30,continuous,0.0,4701,4701,False,500,0.066653,0.4957,1,0.0011
0.5,0.0,0,1.0,single,0.15,0.2,30,continuous,0.0,5701,5701,False,500,0.06584,0.5045,1,0.0011
0.5,0.0,0,1.0,single,0.15,0.2,30,continuous,0.0,6701,6701,False,500,0.075679,0.4949,2,0.0011
0.5,0.0,0,1.0,single,0.15,0.2,30,continuous,0.0,7701,7701,False,500,0.070748,0.4904,1,0.0011
0.5,0.0,0,1.0,single,0.15,0.2,30,continuous,0.0,8701,8701,False,500,0.06498,0.5076,1,0.0011
0.5,0.0,0,1.0,single,0.15,0.2,30,continuous,0.0,9701,9701,False,500,0.066141,0.5029,1,0.0011
0.5,0.0,0,1.0,single,0.15,0.3,30,continuous,0.0,813,813,False,500,0.067587,0.4917,1,0.0011
0.5,0.0,0,1.0,single,0.15,0.3,30,continuous,0.0,1813,1813,False,500,0.071477,0.5061,1,0.0011
0.5,0.0,0,1.0,single,0.15,0.3,30,continuous,0.0,2813,2813,False,500,0.061667,0.4986,1,0.0011
0.5,0.0,0,1.0,single,0.15,0.3,30,continuous,0.0,3813,3813,False,500,0.065928,0.509,1,0.0011
0.5,0.0,0,1.0,single,0.15,0.3,30,continuous,0.0,4813,4813,False,500,0.067671,0.4975,1,0.0011
0.5,0.0,0,1.0,single,0.15,0.3,30,continuous,0.0,5813,5813,False,500,0.071875,0.5191,1,0.0011
0.5,0.0,0,1.0,single,0.15,0.3,30,continuous,0.0,6813,6813,False,500,0.066103,0.5141,1,0.0011
0.5,0.0,0,1.0,single,0.15,0.3,30,continuous,0.0,7813,7813,False,500,0.065077,0.5063,1,0.0011
0.5,0.0,0,1.0,single,0.15,0.3,30,continuous,0.0,8813,8813,False,500,0.065217,0.5114,1,0.0011
0.5,0.0,0,1.0,single,0.15,0.3,30,continuous,0.0,9813,9813,False,500,0.072536,0.5143,2,0.0011
0.5,0.0,0,1.0,single,0.2,0.1,30,continuous,0.0,638,638,False,500,0.053936,0.5037,2,0.0011
