bias,bias_strength,n_broadcasters,broadcast_opinion,interaction_mode,confidence_threshold,converge_mult,grid_length,opinion_type,stubborn_fraction,seed,replication,converged,convergence_step,final_variance,final_mean,n_clusters,polarisation
0.5,0.0,0,1.0,single,0.5,0.1,10,continuous,0.1,6682,6682,False,500,0.008926,0.7158,4,0.01
0.5,0.0,0,1.0,single,0.5,0.1,10,continuous,0.1,7682,7682,False,500,0.004558,0.3709,4,0.01
0.5,0.0,0,1.0,single,0.5,0.1,10,continuous,0.1,8682,8682,False,500,0.011134,0.4264,6,0.01
0.5,0.0,0,1.0,single,0.5,0.1,10,continuous,0.1,9682,9682,False,500,0.011308,0.5238,6,0.01
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.0,40,40,True,56,0.000972,0.5127,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.0,1040,1040,True,254,0.001,0.5058,2,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.0,2040,2040,True,88,0.000991,0.5084,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.0,3040,3040,True,147,0.000996,0.4943,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.0,4040,4040,True,72,0.00099,0.4817,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.0,5040,5040,True,62,0.000994,0.4908,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.0,6040,6040,True,58,0.000999,0.5053,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.0,7040,7040,True,72,0.001,0.5117,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.0,8040,8040,True,91,0.000977,0.4966,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.0,9040,9040,True,67,0.000999,0.4994,1,nan
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.01,30,30,False,500,0.004179,0.5157,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.01,1030,1030,False,500,0.002302,0.4426,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.01,2030,2030,False,500,0.003641,0.4879,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.01,3030,3030,False,500,0.001588,0.4749,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.01,4030,4030,False,500,0.003295,0.4896,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.01,5030,5030,False,500,0.004219,0.4954,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.01,6030,6030,False,500,0.002379,0.4706,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.01,7030,7030,False,500,0.004198,0.4736,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.01,8030,8030,True,105,0.000997,0.4738,2,nan
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.01,9030,9030,True,160,0.000988,0.4814,2,nan
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.05,742,742,False,500,0.013338,0.3734,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.05,1742,1742,False,500,0.008099,0.4641,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.05,2742,2742,False,500,0.009586,0.6651,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.05,3742,3742,False,500,0.008269,0.4589,5,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.05,4742,4742,False,500,0.012724,0.4801,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.05,5742,5742,False,500,0.008821,0.4636,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.05,6742,6742,False,500,0.007796,0.4899,7,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.05,7742,7742,False,500,0.005795,0.3567,2,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.05,8742,8742,False,500,0.009122,0.4913,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.05,9742,9742,False,500,0.012872,0.4997,5,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.1,559,559,False,500,0.012864,0.519,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.1,1559,1559,False,500,0.011225,0.5739,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.1,2559,2559,False,500,0.013122,0.513,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.1,3559,3559,False,500,0.014546,0.4139,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.1,4559,4559,False,500,0.013186,0.5096,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.1,5559,5559,False,500,0.012761,0.5358,2,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.1,6559,6559,False,500,0.011435,0.4916,5,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.1,7559,7559,False,500,0.016539,0.3608,6,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.1,8559,8559,False,500,0.014533,0.6152,5,0.0025
0.5,0.0,0,1.0,single,0.5,0.1,20,continuous,0.1,9559,9559,False,500,0.019737,0.4368,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,814,814,True,39,0.00091,0.4784,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,1814,1814,True,23,0.00099,0.5093,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,2814,2814,True,24,0.000967,0.5055,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,3814,3814,True,22,0.000916,0.5276,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,4814,4814,True,40,0.000958,0.5176,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,5814,5814,True,31,0.000888,0.5083,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,6814,6814,True,24,0.000929,0.5954,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,7814,7814,True,31,0.000999,0.479,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,8814,8814,True,25,0.000895,0.4702,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.0,9814,9814,True,28,0.000953,0.4782,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.01,772,772,True,347,0.000993,0.6478,2,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.01,1772,1772,True,118,0.000949,0.5282,2,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.01,2772,2772,True,191,0.000964,0.5855,2,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.01,3772,3772,False,500,0.001705,0.2575,2,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.01,4772,4772,False,500,0.003086,0.4385,2,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.01,5772,5772,True,227,0.000951,0.5744,2,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.01,6772,6772,True,54,0.000989,0.4827,2,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.01,7772,7772,True,83,0.000972,0.5364,2,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.01,8772,8772,True,32,0.000977,0.5094,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.01,9772,9772,False,500,0.006393,0.2308,3,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.05,783,783,False,500,0.006928,0.4609,3,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.05,1783,1783,False,500,0.007203,0.4746,4,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.05,2783,2783,False,500,0.004804,0.8024,4,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.05,3783,3783,False,500,0.006493,0.8266,3,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.05,4783,4783,False,500,0.005765,0.6083,4,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.05,5783,5783,False,500,0.006005,0.3443,4,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.05,6783,6783,False,500,0.002377,0.6263,4,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.05,7783,7783,False,500,0.006643,0.5055,3,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.05,8783,8783,False,500,0.011972,0.5953,3,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.05,9783,9783,False,500,0.012226,0.218,3,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.1,712,712,False,500,0.01464,0.6074,6,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.1,1712,1712,False,500,0.013401,0.4498,5,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.1,2712,2712,False,500,0.012512,0.3773,6,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.1,3712,3712,False,500,0.005752,0.5173,5,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.1,4712,4712,False,500,0.013896,0.4721,3,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.1,5712,5712,False,500,0.02143,0.643,7,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.1,6712,6712,False,500,0.015869,0.5592,5,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.1,7712,7712,False,500,0.008814,0.649,5,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.1,8712,8712,False,500,0.012239,0.4883,4,0.01
0.5,0.0,0,1.0,single,0.5,0.2,10,continuous,0.1,9712,9712,False,500,0.002791,0.7816,2,0.01
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.0,83,83,True,30,0.000963,0.5213,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.0,1083,1083,True,38,0.000959,0.5028,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.0,2083,2083,True,33,0.000997,0.5091,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.0,3083,3083,True,44,0.000968,0.4915,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.0,4083,4083,True,32,0.00097,0.4945,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.0,5083,5083,True,39,0.000993,0.4816,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.0,6083,6083,True,33,0.000962,0.513,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.0,7083,7083,True,43,0.000988,0.4762,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.0,8083,8083,True,41,0.000988,0.5023,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.0,9083,9083,True,39,0.000996,0.5099,1,nan
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.01,40,40,False,500,0.00298,0.4265,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.01,1040,1040,False,500,0.002145,0.6152,5,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.01,2040,2040,False,500,0.004068,0.5765,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.01,3040,3040,False,500,0.003269,0.5127,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.01,4040,4040,False,500,0.001836,0.4244,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.01,5040,5040,False,500,0.005823,0.4561,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.01,6040,6040,False,500,0.003595,0.4907,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.01,7040,7040,False,500,0.002456,0.5178,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.01,8040,8040,False,500,0.004157,0.4959,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.01,9040,9040,False,500,0.003487,0.531,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.05,191,191,False,500,0.005662,0.5129,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.05,1191,1191,False,500,0.014732,0.4685,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.05,2191,2191,False,500,0.016994,0.547,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.05,3191,3191,False,500,0.011918,0.4371,2,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.05,4191,4191,False,500,0.006107,0.5886,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.05,5191,5191,False,500,0.012896,0.568,5,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.05,6191,6191,False,500,0.013039,0.4373,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.05,7191,7191,False,500,0.00783,0.3907,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.05,8191,8191,False,500,0.008723,0.4699,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.05,9191,9191,False,500,0.005749,0.4533,5,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.1,116,116,False,500,0.02074,0.6074,1,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.1,1116,1116,False,500,0.015785,0.5238,5,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.1,2116,2116,False,500,0.020545,0.5583,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.1,3116,3116,False,500,0.018566,0.5751,5,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.1,4116,4116,False,500,0.019404,0.4892,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.1,5116,5116,False,500,0.014627,0.4087,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.1,6116,6116,False,500,0.019607,0.6146,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.1,7116,7116,False,500,0.018057,0.5148,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.1,8116,8116,False,500,0.017891,0.4165,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.2,20,continuous,0.1,9116,9116,False,500,0.02345,0.4339,2,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,710,710,True,35,0.000993,0.4718,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,1710,1710,True,13,0.000706,0.4796,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,2710,2710,True,22,0.000894,0.5334,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,3710,3710,True,29,0.000957,0.4994,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,4710,4710,True,21,0.000982,0.5101,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,5710,5710,True,29,0.000957,0.5296,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,6710,6710,True,18,0.000921,0.5474,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,7710,7710,True,18,0.000978,0.5265,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,8710,8710,True,21,0.000938,0.5158,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.0,9710,9710,True,15,0.000973,0.5206,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.01,828,828,True,144,0.000991,0.3487,2,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.01,1828,1828,True,112,0.000973,0.4334,2,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.01,2828,2828,True,171,0.000985,0.6083,2,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.01,3828,3828,True,117,0.000999,0.5389,2,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.01,4828,4828,True,343,0.000911,0.2516,2,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.01,5828,5828,True,297,0.000989,0.2608,2,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.01,6828,6828,True,27,0.000982,0.4925,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.01,7828,7828,True,247,0.000971,0.6417,2,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.01,8828,8828,True,200,0.000925,0.3734,2,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.01,9828,9828,True,33,0.00094,0.4886,2,nan
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.05,422,422,False,500,0.002788,0.3861,2,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.05,1422,1422,False,500,0.006036,0.4026,4,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.05,2422,2422,False,500,0.002168,0.2929,4,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.05,3422,3422,False,500,0.006403,0.3289,3,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.05,4422,4422,False,500,0.00732,0.379,3,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.05,5422,5422,False,500,0.006712,0.3536,5,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.05,6422,6422,False,500,0.005349,0.4179,4,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.05,7422,7422,False,500,0.012183,0.5794,2,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.05,8422,8422,False,500,0.005943,0.3916,3,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.05,9422,9422,False,500,0.006808,0.2555,4,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.1,742,742,False,500,0.009529,0.7025,5,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.1,1742,1742,False,500,0.017096,0.5249,5,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.1,2742,2742,False,500,0.008595,0.5831,4,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.1,3742,3742,False,500,0.010259,0.3623,4,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.1,4742,4742,False,500,0.007525,0.6493,3,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.1,5742,5742,False,500,0.017989,0.5626,5,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.1,6742,6742,False,500,0.022935,0.4773,5,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.1,7742,7742,False,500,0.011627,0.5304,3,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.1,8742,8742,False,500,0.014806,0.4762,6,0.01
0.5,0.0,0,1.0,single,0.5,0.3,10,continuous,0.1,9742,9742,False,500,0.011563,0.6784,5,0.01
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.0,918,918,True,19,0.000996,0.4814,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.0,1918,1918,True,28,0.000851,0.4891,2,nan
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.0,2918,2918,True,35,0.000984,0.4834,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.0,3918,3918,True,21,0.000983,0.4899,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.0,4918,4918,True,39,0.000979,0.5149,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.0,5918,5918,True,54,0.000999,0.5009,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.0,6918,6918,True,31,0.000963,0.5157,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.0,7918,7918,True,25,0.000964,0.4678,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.0,8918,8918,True,34,0.000961,0.514,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.0,9918,9918,True,23,0.000939,0.5204,1,nan
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.01,835,835,True,322,0.000992,0.4023,2,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.01,1835,1835,False,500,0.003272,0.5438,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.01,2835,2835,False,500,0.004108,0.5944,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.01,3835,3835,False,500,0.005455,0.6001,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.01,4835,4835,False,500,0.005095,0.5129,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.01,5835,5835,True,352,0.000972,0.3128,2,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.01,6835,6835,False,500,0.002624,0.6499,5,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.01,7835,7835,False,500,0.001932,0.5463,3,nan
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.01,8835,8835,True,24,0.000961,0.5124,2,nan
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.01,9835,9835,True,56,0.000995,0.5043,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.05,912,912,False,500,0.016004,0.5255,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.05,1912,1912,False,500,0.011572,0.6293,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.05,2912,2912,False,500,0.008462,0.4026,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.05,3912,3912,False,500,0.015516,0.5101,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.05,4912,4912,False,500,0.012543,0.4227,4,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.05,5912,5912,False,500,0.013834,0.3567,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.05,6912,6912,False,500,0.013008,0.4253,5,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.05,7912,7912,False,500,0.009183,0.4331,5,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.05,8912,8912,False,500,0.013245,0.5591,5,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.05,9912,9912,False,500,0.021375,0.5707,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.1,804,804,False,500,0.016759,0.484,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.1,1804,1804,False,500,0.015952,0.4422,2,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.1,2804,2804,False,500,0.018697,0.4819,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.1,3804,3804,False,500,0.015081,0.4212,2,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.1,4804,4804,False,500,0.018933,0.5162,2,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.1,5804,5804,False,500,0.019959,0.4776,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.1,6804,6804,False,500,0.022458,0.4673,5,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.1,7804,7804,False,500,0.030668,0.4581,1,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.1,8804,8804,False,500,0.020247,0.5052,3,0.0025
0.5,0.0,0,1.0,single,0.5,0.3,20,continuous,0.1,9804,9804,False,500,0.01574,0.3487,4,0.0025
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,374,374,True,42,0.000977,0.5197,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,1374,1374,True,46,0.000997,0.5052,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,2374,2374,True,59,0.000999,0.4665,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,3374,3374,True,54,0.000968,0.5129,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,4374,4374,True,39,0.000961,0.5059,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,5374,5374,True,70,0.000984,0.4988,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,6374,6374,True,65,0.000974,0.5164,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,7374,7374,True,51,0.000984,0.5259,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,8374,8374,True,28,0.000932,0.5195,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.0,9374,9374,True,46,0.000975,0.5165,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.01,552,552,False,500,0.001473,0.3424,2,0.01
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.01,1552,1552,True,53,0.00097,0.515,2,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.01,2552,2552,True,60,0.000985,0.4763,2,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.01,3552,3552,True,64,0.000976,0.5188,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.01,4552,4552,True,58,0.000978,0.5262,2,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.01,5552,5552,True,265,0.000999,0.441,2,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.01,6552,6552,True,66,0.000977,0.4618,2,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.01,7552,7552,True,48,0.000985,0.4773,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.01,8552,8552,True,32,0.000999,0.4615,1,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.01,9552,9552,True,53,0.000988,0.4622,2,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.05,911,911,False,500,0.009871,0.5362,5,0.01
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.05,1911,1911,False,500,0.001827,0.4951,3,nan
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.05,2911,2911,False,500,0.004596,0.5153,4,0.01
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.05,3911,3911,False,500,0.006331,0.4312,3,0.01
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.05,4911,4911,False,500,0.003924,0.7392,3,0.01
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.05,5911,5911,False,500,0.002867,0.4859,4,0.01
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.05,6911,6911,False,500,0.009451,0.4183,3,0.01
0.5,0.0,0,1.0,single,1.0,0.1,10,continuous,0.05,7911,7911,False,500,0.014233,0.5145,5,0.01
