bias,bias_strength,n_broadcasters,broadcast_opinion,interaction_mode,confidence_threshold,converge_mult,grid_length,opinion_type,stubborn_fraction,seed,replication,converged,convergence_step,final_variance,final_mean,n_clusters,polarisation
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.15,5073,5073,False,500,0.095502,0.577,4,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.15,6073,6073,False,500,0.090746,0.4909,7,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.15,7073,7073,False,500,0.099128,0.4966,5,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.15,8073,8073,False,500,0.074069,0.495,6,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.15,9073,9073,False,500,0.089635,0.5086,3,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.2,130,130,False,500,0.05748,0.4426,4,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.2,1130,1130,False,500,0.068547,0.4896,4,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.2,2130,2130,False,500,0.067659,0.4973,3,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.2,3130,3130,False,500,0.060698,0.4959,6,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.2,4130,4130,False,500,0.066672,0.5391,4,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.2,5130,5130,False,500,0.068294,0.5314,6,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.2,6130,6130,False,500,0.090531,0.5516,4,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.2,7130,7130,False,500,0.093354,0.5166,4,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.2,8130,8130,False,500,0.076126,0.4974,3,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.2,9130,9130,False,500,0.073865,0.5345,5,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.3,794,794,False,500,0.065755,0.4293,4,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.3,1794,1794,False,500,0.088996,0.5329,4,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.3,2794,2794,False,500,0.081477,0.4493,5,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.3,3794,3794,False,500,0.074438,0.514,3,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.3,4794,4794,False,500,0.077227,0.4704,3,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.3,5794,5794,False,500,0.077159,0.4712,3,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.3,6794,6794,False,500,0.081481,0.4652,6,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.3,7794,7794,False,500,0.067143,0.492,3,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.3,8794,8794,False,500,0.086384,0.4904,3,0.01
0.5,0.0,0,1.0,single,0.15,0.2,10,continuous,0.3,9794,9794,False,500,0.077005,0.506,5,0.01
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,522,522,False,500,0.067256,0.484,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,1522,1522,False,500,0.065865,0.4825,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,2522,2522,False,500,0.070368,0.5086,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,3522,3522,False,500,0.068625,0.4876,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,4522,4522,False,500,0.067591,0.5323,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,5522,5522,False,500,0.068088,0.4904,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,6522,6522,False,500,0.072316,0.5235,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,7522,7522,False,500,0.079215,0.4878,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,8522,8522,False,500,0.075646,0.5185,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.0,9522,9522,False,500,0.071224,0.4811,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.01,895,895,False,500,0.072839,0.4725,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.01,1895,1895,False,500,0.069072,0.5103,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.01,2895,2895,False,500,0.072273,0.4931,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.01,3895,3895,False,500,0.074147,0.4998,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.01,4895,4895,False,500,0.063857,0.4828,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.01,5895,5895,False,500,0.069625,0.492,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.01,6895,6895,False,500,0.078244,0.4966,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.01,7895,7895,False,500,0.078086,0.4945,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.01,8895,8895,False,500,0.066044,0.5051,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.01,9895,9895,False,500,0.072962,0.4904,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.05,188,188,False,500,0.076194,0.5324,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.05,1188,1188,False,500,0.072794,0.5141,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.05,2188,2188,False,500,0.074456,0.4936,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.05,3188,3188,False,500,0.06875,0.4929,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.05,4188,4188,False,500,0.073142,0.5012,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.05,5188,5188,False,500,0.076604,0.5152,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.05,6188,6188,False,500,0.06882,0.5106,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.05,7188,7188,False,500,0.074885,0.5099,3,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.05,8188,8188,False,500,0.070682,0.4846,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.05,9188,9188,False,500,0.070071,0.5237,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.1,63,63,False,500,0.084027,0.4966,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.1,1063,1063,False,500,0.070576,0.4822,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.1,2063,2063,False,500,0.075561,0.5041,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.1,3063,3063,False,500,0.068295,0.5053,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.1,4063,4063,False,500,0.076964,0.4851,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.1,5063,5063,False,500,0.070043,0.5093,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.1,6063,6063,False,500,0.076601,0.517,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.1,7063,7063,False,500,0.070255,0.487,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.1,8063,8063,False,500,0.07133,0.4635,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.1,9063,9063,False,500,0.086644,0.5256,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.15,737,737,False,500,0.080613,0.5064,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.15,1737,1737,False,500,0.081794,0.4983,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.15,2737,2737,False,500,0.078815,0.5267,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.15,3737,3737,False,500,0.084331,0.4601,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.15,4737,4737,False,500,0.071069,0.4971,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.15,5737,5737,False,500,0.072027,0.5125,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.15,6737,6737,False,500,0.071763,0.5128,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.15,7737,7737,False,500,0.07057,0.5291,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.15,8737,8737,False,500,0.084068,0.5045,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.15,9737,9737,False,500,0.081571,0.5049,2,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.2,786,786,False,500,0.082983,0.5076,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.2,1786,1786,False,500,0.076068,0.4796,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.2,2786,2786,False,500,0.073028,0.4764,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.2,3786,3786,False,500,0.073713,0.4911,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.2,4786,4786,False,500,0.078693,0.5082,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.2,5786,5786,False,500,0.074907,0.4963,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.2,6786,6786,False,500,0.075914,0.493,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.2,7786,7786,False,500,0.077621,0.4743,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.2,8786,8786,False,500,0.081812,0.5259,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.2,9786,9786,False,500,0.071552,0.4913,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.3,232,232,False,500,0.083306,0.4937,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.3,1232,1232,False,500,0.08638,0.4824,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.3,2232,2232,False,500,0.087441,0.4737,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.3,3232,3232,False,500,0.070862,0.4874,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.3,4232,4232,False,500,0.07514,0.4702,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.3,5232,5232,False,500,0.068688,0.4846,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.3,6232,6232,False,500,0.076334,0.4966,1,0.0025
0.5,0.0,0,1.0,single,0.15,0.2,20,continuous,0.3,7232,7232,False,500,0.079724,0.4873,1,0.0025
